SalesID,SalePrice
6282243,12992.791666666666
6441477,35906.668650793654
1230752,12992.791666666666
6267258,33737.29960317461
1229896,22885.46626984127
6268094,22885.46626984127
6451371,12992.791666666666
6327970,12992.791666666666
6436417,25274.583333333336
6451393,25274.583333333336
6447352,35906.668650793654
6258319,35906.668650793654
1230502,51054.603174603166
4380509,22885.46626984127
6346304,36536.1626984127
1230481,42179.04761904762
6451502,25274.583333333336
6272961,22885.46626984127
6284495,27597.75595238095
6620051,48517.60912698412
1228113,41042.16964285714
6268751,36536.1626984127
6469303,35613.107142857145
4372837,27703.09325396825
6256253,29464.20238095238
6265473,40435.2380952381
6268783,35906.668650793654
6454978,35230.17857142857
6287149,12992.791666666666
6453892,33737.29960317461
6274864,48517.60912698412
6448678,34289.14880952382
1229242,46955.71428571429
6439881,36536.1626984127
4940738,34289.14880952382
6267558,33737.29960317461
6274623,35054.26785714286
4940677,40435.2380952381
1228429,48517.60912698412
6265719,40435.2380952381
6454963,22959.299603174604
4375395,22885.46626984127
6435110,22885.46626984127
6469533,35054.26785714286
6267172,35054.26785714286
6300998,35054.26785714286
6304568,35230.17857142857
6621869,35230.17857142857
1229601,29464.20238095238
1231244,12992.791666666666
6294719,48017.87698412699
6621339,41042.16964285714
1231363,20628.231150793654
6268165,22885.46626984127
6277812,29464.20238095238
6279818,48517.60912698412
6468481,48517.60912698412
6283322,48517.60912698412
4352532,48517.60912698412
1229932,40435.2380952381
6621882,42179.04761904762
6283770,29464.20238095238
6311408,48017.87698412699
1231113,22959.299603174604
4640317,22885.46626984127
6436621,29464.20238095238
6442203,29464.20238095238
6272611,29464.20238095238
6312229,12992.791666666666
4940221,35054.26785714286
6259253,34289.14880952382
6451703,20628.231150793654
6268171,49507.60515873015
6263826,40435.2380952381
6346851,40435.2380952381
6317191,25576.434523809523
6287577,34289.14880952382
6310526,40435.2380952381
6264008,39575.40476190476
6436581,39575.40476190476
4940630,30812.60912698413
6447355,40435.2380952381
4940730,40435.2380952381
6435175,30812.60912698413
6468950,25576.434523809523
6265494,34289.14880952382
6621875,20628.231150793654
6310205,28677.75595238095
6284122,27597.75595238095
1229741,27597.75595238095
6435038,13080.222222222224
6448361,39575.40476190476
6273620,35054.26785714286
4640611,35906.668650793654
6346340,32437.141865079368
6447083,31233.89384920635
6305995,39343.99503968253
6310928,12992.791666666666
4297417,48017.87698412699
6283256,28677.75595238095
6346315,34289.14880952382
6619957,25576.434523809523
6442551,39575.40476190476
6346940,34289.14880952382
4512412,22959.299603174604
6284751,22885.46626984127
6271276,22885.46626984127
6292447,22885.46626984127
6261057,22885.46626984127
6448110,22959.299603174604
6264722,22959.299603174604
6272492,40435.2380952381
6287186,40435.2380952381
6258585,22885.46626984127
6275678,22885.46626984127
4640388,22885.46626984127
6311800,22885.46626984127
1230329,22885.46626984127
6274091,22885.46626984127
6469254,22885.46626984127
6469551,22885.46626984127
6447937,22885.46626984127
6442210,22885.46626984127
4247587,22885.46626984127
6294650,22885.46626984127
6621864,22885.46626984127
6263232,22885.46626984127
1229711,22885.46626984127
1231267,22885.46626984127
6321558,22885.46626984127
4349885,22885.46626984127
6285862,22885.46626984127
6283747,22885.46626984127
6446108,22885.46626984127
6312295,40435.2380952381
6258590,34289.14880952382
6283106,34289.14880952382
4247186,22885.46626984127
6284850,25576.434523809523
1228156,25576.434523809523
6287966,22959.299603174604
6257055,12992.791666666666
1229135,31233.89384920635
6436611,41042.16964285714
1228050,48517.60912698412
6620879,48517.60912698412
1230464,51054.603174603166
6266853,29464.20238095238
1229937,29464.20238095238
6275217,26176.7123015873
6450479,34289.14880952382
4409636,48517.60912698412
6074507,34289.14880952382
6257094,34289.14880952382
6621878,33737.29960317461
6260874,41042.16964285714
6283239,41791.15873015873
6310811,14441.779761904763
6304036,14202.05753968254
6621891,39575.40476190476
4318650,40435.2380952381
6621929,34421.668650793654
6621905,12992.791666666666
6319938,35231.121031746035
6279043,34289.14880952382
6263062,31233.89384920635
4940284,40435.2380952381
6469261,12992.791666666666
6259086,33737.29960317461
6437648,42179.04761904762
6621988,27654.44246031746
6622106,29464.20238095238
6621912,30896.34523809524
6622071,35054.26785714286
6443946,22885.46626984127
6621900,34289.14880952382
6622028,34289.14880952382
6622001,34289.14880952382
6437504,35231.121031746035
6621985,48017.87698412699
6621980,41042.16964285714
4354444,34289.14880952382
6468540,34289.14880952382
6621920,34289.14880952382
6621967,48017.87698412699
6621923,12992.791666666666
6621927,35906.668650793654
6621890,12992.791666666666
6621930,35230.17857142857
4940220,40435.2380952381
6621953,20628.231150793654
6621951,22885.46626984127
6621936,12992.791666666666
6259176,12992.791666666666
4940269,12992.791666666666
6621955,29464.20238095238
1231051,34289.14880952382
4271189,12992.791666666666
6304852,12992.791666666666
6297616,36536.1626984127
6292644,34289.14880952382
6298053,22885.46626984127
6347154,12992.791666666666
4395869,12992.791666666666
6441732,22885.46626984127
6319759,22959.299603174604
6318405,22885.46626984127
6327865,22885.46626984127
1230222,34289.14880952382
6318359,34289.14880952382
4512408,33737.29960317461
6317685,34289.14880952382
6622033,34289.14880952382
6299129,28677.75595238095
6621977,12992.791666666666
6264631,35906.668650793654
6449226,29464.20238095238
6622114,27654.44246031746
6621954,31233.89384920635
6622115,31233.89384920635
6279946,40435.2380952381
6271052,28677.75595238095
6622627,22885.46626984127
6622112,12992.791666666666
6622652,35906.668650793654
6622696,12992.791666666666
6622697,14202.05753968254
6324768,31233.89384920635
6271169,49507.60515873015
6621893,41042.16964285714
6441599,12992.791666666666
6621917,48517.60912698412
6621892,48517.60912698412
4321769,48517.60912698412
6622809,12992.791666666666
6621978,31875.004960317463
6622113,35906.668650793654
6310629,30812.60912698413
6618466,30812.60912698413
6311329,39150.48313492063
6622111,34289.14880952382
6622110,42179.04761904762
6622109,30896.34523809524
6310936,35906.668650793654
6622108,34289.14880952382
6622185,28288.97619047619
6622186,33737.29960317461
6622187,35906.668650793654
1230715,35906.668650793654
6622092,48517.60912698412
6622088,35906.668650793654
6622207,42400.753968253965
6622096,34460.19642857143
6622176,35230.17857142857
6622175,35906.668650793654
6622225,40435.2380952381
6622992,12992.791666666666
6271101,46955.71428571429
6622214,42179.04761904762
6622051,40435.2380952381
6623675,14202.05753968254
6451522,34289.14880952382
6468563,40435.2380952381
6623649,35054.26785714286
6315343,22885.46626984127
1227871,48017.87698412699
6276463,28096.70238095238
6441149,22885.46626984127
1228402,41042.16964285714
6623652,22885.46626984127
6437505,22885.46626984127
4335531,22885.46626984127
1228406,22885.46626984127
6621898,22885.46626984127
6622716,12992.791666666666
6622758,12992.791666666666
6622756,40736.375992063484
6622749,25576.434523809523
6622748,42179.04761904762
6622747,30896.34523809524
6622746,22885.46626984127
6622811,25576.434523809523
6622731,39575.40476190476
6622715,29464.20238095238
6622698,33737.29960317461
6622624,35230.17857142857
6622615,35906.668650793654
6622359,41042.16964285714
6622991,35906.668650793654
6622728,22959.299603174604
6622831,35906.668650793654
6622835,29464.20238095238
6622896,27543.589285714283
6622990,36536.1626984127
6622988,14202.05753968254
6622978,13080.222222222224
6622977,22959.299603174604
6622957,22885.46626984127
6622956,35906.668650793654
6622953,40736.375992063484
6282405,39150.48313492063
6622948,39150.48313492063
6622947,12992.791666666666
6622942,22885.46626984127
6622932,49507.60515873015
6622907,22885.46626984127
6622898,12992.791666666666
6622897,12992.791666666666
6622311,29464.20238095238
6622310,35906.668650793654
6622358,35906.668650793654
6622262,22885.46626984127
6622273,29464.20238095238
6622160,22885.46626984127
6622124,22885.46626984127
6622121,48017.87698412699
6622120,40435.2380952381
6622118,36536.1626984127
1230165,34289.14880952382
6622107,28677.75595238095
6622101,28677.75595238095
6622100,29464.20238095238
6622072,25274.583333333336
6622070,30896.34523809524
6302981,12992.791666666666
6621932,12992.791666666666
6622104,12992.791666666666
6622163,12992.791666666666
6622998,13076.363095238097
6622169,22959.299603174604
6622259,48017.87698412699
6622170,22959.299603174604
6622174,25274.583333333336
6622258,12992.791666666666
6622226,35906.668650793654
6622230,34289.14880952382
6622231,29464.20238095238
6622232,28677.75595238095
6622252,12992.791666666666
6622242,35906.668650793654
6622165,28677.75595238095
6622234,12992.791666666666
6622233,27654.44246031746
6623004,23285.578373015876
6623005,22885.46626984127
6623066,28677.75595238095
6623068,34289.14880952382
6623886,27597.75595238095
6623067,30896.34523809524
6623009,40435.2380952381
6623026,42179.04761904762
6623006,42179.04761904762
6623478,12992.791666666666
6622975,12992.791666666666
6311930,22885.46626984127
6622886,42179.04761904762
6622866,12992.791666666666
6623070,12992.791666666666
6346982,27654.44246031746
6622129,12992.791666666666
6622116,48517.60912698412
6267091,48017.87698412699
6623003,22885.46626984127
6623074,29464.20238095238
6622117,30896.34523809524
6623273,34289.14880952382
6623556,25076.527777777777
6623419,28677.75595238095
6623428,22885.46626984127
6623398,12992.791666666666
6623518,39150.48313492063
6623662,28288.97619047619
6623476,20628.231150793654
6623327,35906.668650793654
6623586,35906.668650793654
6623589,35906.668650793654
6623399,35906.668650793654
6623669,35054.26785714286
6623506,34289.14880952382
6623187,48517.60912698412
6623137,29464.20238095238
6623119,33737.29960317461
6623076,39150.48313492063
6623776,14274.37896825397
6623572,22885.46626984127
6623666,25761.960317460314
6623750,14057.434523809525
6623747,31875.004960317463
6623744,34589.06746031746
6624035,35230.17857142857
6623677,34589.06746031746
6623612,35305.992063492056
6623600,34589.06746031746
6623601,34589.06746031746
6623610,29464.20238095238
6320176,35906.668650793654
6623616,35906.668650793654
6623618,28380.25595238095
6623623,28380.25595238095
6623631,30812.60912698413
6623632,41138.002976190466
6623679,12992.791666666666
6623593,13141.015873015875
6624030,14202.05753968254
6624019,14274.37896825397
6623692,14057.434523809525
6282807,14202.05753968254
6624303,14202.05753968254
6623680,14441.779761904763
6304523,14441.779761904763
6623981,31345.977182539686
6623678,33737.29960317461
6623998,34289.14880952382
6623999,25576.434523809523
6623756,22885.46626984127
6624016,22752.18253968254
6623991,22885.46626984127
6623269,22885.46626984127
6623245,22826.015873015873
6624412,22826.015873015873
6624413,22885.46626984127
6623243,22885.46626984127
6623209,22752.18253968254
6623213,25046.934523809523
6623225,25046.934523809523
6623238,39771.52777777778
6623241,38176.884920634926
6623230,38325.94047619049
6623239,38176.884920634926
6623233,38176.884920634926
6623235,39530.45634920636
6624316,38176.884920634926
6623318,38325.94047619049
6624295,39771.52777777778
6624301,24864.573412698413
6624345,35305.992063492056
6624290,39771.52777777778
6623311,26354.123015873018
6623323,41553.571428571435
6624360,39771.52777777778
6624311,39771.52777777778
6624313,26354.123015873018
6623331,38176.884920634926
6624383,22752.18253968254
4367062,22885.46626984127
6445496,22885.46626984127
6623504,22885.46626984127
6623514,22885.46626984127
6623477,22885.46626984127
6279821,22752.18253968254
6275202,22885.46626984127
6623435,22885.46626984127
6623521,22957.800595238103
6623427,22885.46626984127
6623425,22885.46626984127
4364082,22752.18253968254
6623414,22885.46626984127
6623404,22885.46626984127
6624280,22752.18253968254
6618249,22752.18253968254
6265351,22885.46626984127
6624418,22885.46626984127
6624407,22885.46626984127
6623640,22885.46626984127
6624371,22885.46626984127
6257574,36133.22420634921
6624201,22885.46626984127
6624258,46955.71428571429
6623972,13076.363095238097
6624179,13649.767857142859
6624177,25433.001984126982
1229009,26747.966269841276
6623978,40832.20932539682
6623980,40832.20932539682
4352753,40736.375992063484
6624176,40832.20932539682
6624044,46955.71428571429
6623699,34289.14880952382
6624172,22826.015873015873
6624180,22885.46626984127
6624169,22885.46626984127
6624157,22885.46626984127
6624049,34289.14880952382
6624056,31875.004960317463
6624103,34289.14880952382
6624274,22885.46626984127
6624060,22885.46626984127
6624075,41042.16964285714
6623721,41138.002976190466
6623719,33737.29960317461
6624079,33833.132936507944
6624083,34289.14880952382
6624046,34289.14880952382
6624181,41138.002976190466
6623971,25443.54365079365
6623951,48517.60912698412
6624257,34289.14880952382
6624255,40435.2380952381
6624248,25190.323412698413
6624215,35906.668650793654
6623310,35906.668650793654
6624214,34289.14880952382
6623290,48017.87698412699
6624209,39674.78869047619
6623885,39150.48313492063
6624200,39150.48313492063
6624198,23799.75694444445
6623867,23471.97916666667
6623704,31875.004960317463
6436680,40736.375992063484
6623891,28677.75595238095
6624197,34289.14880952382
6624196,35054.26785714286
6623903,49371.44841269842
6624186,49690.821428571435
6624184,34289.14880952382
6623857,34289.14880952382
6623912,41042.16964285714
6624182,41042.16964285714
6623913,48517.60912698412
6301662,48517.60912698412
6623208,34289.14880952382
6623858,34289.14880952382
6623877,13076.363095238097
6623874,22885.46626984127
6624381,22885.46626984127
6624084,34289.14880952382
6624375,41138.002976190466
6624395,40832.20932539682
6624374,40736.375992063484
6624102,48517.60912698412
6624315,48517.60912698412
6267666,39674.78869047619
6624309,22752.18253968254
6624439,48017.87698412699
6624429,12992.791666666666
6624857,13141.015873015875
6624855,49371.44841269842
6624422,48017.87698412699
6624417,25190.323412698413
6624431,25576.434523809523
6624854,34460.19642857143
6624849,13076.363095238097
6346343,13080.222222222224
6624410,13080.222222222224
6624843,13076.363095238097
6624749,12992.791666666666
6304026,22885.46626984127
6624433,22959.299603174604
6624864,49507.60515873015
6624438,48313.44246031745
6624472,48517.60912698412
6441256,40736.375992063484
6624474,27543.589285714283
6624476,42400.753968253965
6624484,40435.2380952381
6624490,48017.87698412699
6624509,22885.46626984127
6624511,22752.18253968254
6624437,22885.46626984127
6624471,22885.46626984127
